ID,IsSinkhole
2995,1
2996,1
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,1
3007,0
3008,0
3009,1
3010,0
3011,1
3012,1
3013,0
3014,1
3015,0
3016,0
3017,0
3018,0
3019,1
3020,1
3021,0
3022,1
3023,1
3024,0
3025,0
3026,0
3027,0
3028,1
3029,0
3030,1
3031,0
3032,0
3033,1
3034,0
3035,0
3036,0
3037,0
3038,1
3039,1
3040,1
3041,1
3042,0
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,0
3051,0
3052,0
3053,1
3054,0
3055,0
3056,0
3057,0
3058,0
3059,1
3060,1
3061,0
3062,0
3063,1
3064,1
3065,0
3066,0
3067,1
3068,0
3069,0
3070,1
3071,1
3072,0
3073,0
3074,0
3075,0
3076,0
3077,1
3078,1
3079,1
3080,1
3081,1
3082,0
3083,0
3084,1
3085,1
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,1
3093,0
3094,1
3095,1
3096,0
3097,0
3098,0
3099,0
3100,0
3101,1
3102,1
3103,1
3104,1
3105,1
3106,0
3107,1
3108,1
3109,0
3110,1
3111,0
3112,1
3113,1
3114,0
3115,1
3116,0
3117,0
3118,1
3119,0
3120,0
3121,1
3122,0
3123,1
3124,1
3125,1
3126,0
3127,0
3128,0
3129,1
3130,1
3131,1
3132,0
3133,0
3134,0
3135,0
3136,1
3137,0
3138,1
3139,0
3140,0
3141,1
3142,1
3143,1
3144,0
3145,0
3146,1
3147,0
3148,0
3149,1
3150,0
3151,1
3152,1
3153,0
3154,0
3155,0
3156,0
3157,1
3158,0
3159,0
3160,0
3161,1
3162,0
3163,0
3164,1
3165,1
3166,0
3167,0
3168,1
3169,0
3170,1
3171,0
3172,0
3173,0
3174,0
3175,0
3176,1
3177,0
3178,0
3179,1
3180,0
3181,0
3182,1
3183,0
3184,1
3185,1
3186,0
3187,1
3188,1
3189,0
3190,1
3191,1
3192,1
3193,1
3194,0
3195,0
3196,0
3197,1
3198,0
3199,1
3200,1
3201,0
3202,1
3203,1
3204,0
3205,1
3206,1
3207,0
3208,0
3209,0
3210,0
3211,1
3212,0
3213,0
3214,1
3215,0
3216,1
3217,1
3218,1
3219,0
3220,0
3221,1
3222,1
3223,1
3224,0
3225,1
3226,1
3227,0
3228,1
3229,0
3230,1
3231,0
3232,1
3233,1
3234,1
3235,0
3236,1
3237,1
3238,0
3239,1
3240,0
3241,1
3242,1
3243,0
3244,0
3245,1
3246,0
3247,1
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,1
3255,1
3256,1
3257,0
3258,1
3259,1
3260,0
3261,1
3262,1
3263,1
3264,1
3265,0
3266,0
3267,0
3268,0
3269,1
3270,1
3271,0
3272,0
3273,1
3274,1
3275,0
3276,0
3277,1
3278,0
3279,0
3280,1
3281,0
3282,1
3283,0
3284,0
3285,0
3286,1
3287,1
3288,0
3289,0
3290,1
3291,0
3292,0
3293,1
3294,1
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,1
3302,0
3303,0
3304,1
3305,0
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,0
3313,1
3314,0
3315,1
3316,0
3317,1
3318,0
3319,0
3320,1
3321,0
3322,0
3323,0
3324,0
3325,1
3326,1
3327,0
3328,1
3329,1
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,1
3337,0
3338,1
3339,1
3340,0
3341,0
3342,0
3343,1
3344,1
3345,1
3346,1
3347,1
3348,0
3349,1
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,0
3357,1
3358,1
3359,0
3360,0
3361,1
3362,0
3363,0
3364,0
3365,1
3366,1
3367,0
3368,0
3369,1
3370,0
3371,0
3372,0
3373,0
3374,0
3375,1
3376,0
3377,1
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,1
3386,1
3387,1
3388,0
3389,0
3390,1
3391,1
3392,1
3393,0
3394,1
3395,1
3396,0
3397,0
3398,1
3399,0
3400,1
3401,1
3402,0
3403,1
3404,0
3405,0
3406,0
3407,1
3408,0
3409,0
3410,1
3411,0
3412,1
3413,0
3414,0
3415,1
3416,1
3417,1
3418,1
3419,1
3420,0
3421,1
3422,0
3423,0
3424,1
3425,1
3426,1
3427,1
3428,0
3429,0
3430,1
3431,0
3432,1
3433,0
3434,1
3435,0
3436,1
3437,1
3438,0
3439,1
3440,1
3441,0
3442,0
3443,1
3444,0
3445,0
3446,0
3447,0
3448,1
3449,1
3450,1
3451,0
3452,0
3453,1
3454,0
3455,1
3456,0
3457,1
3458,0
3459,0
3460,1
3461,1
3462,0
3463,1
3464,0
3465,0
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3473,0
3474,0
3475,0
3476,0
3477,1
3478,1
3479,0
3480,1
3481,0
3482,0
3483,1
3484,1
3485,0
3486,0
3487,0
3488,1
3489,1
3490,0
3491,0
3492,1
3493,0
3494,0
3495,1
3496,1
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,1
3507,1
3508,0
3509,0
3510,0
3511,0
3512,1
3513,1
3514,1
3515,0
3516,1
3517,1
3518,0
3519,0
3520,1
3521,0
3522,1
3523,1
3524,1
3525,1
3526,0
3527,0
3528,0
3529,1
3530,1
3531,0
3532,1
3533,0
3534,1
3535,0
3536,1
3537,0
3538,1
3539,0
3540,1
3541,0
3542,0
3543,1
3544,1
3545,0
3546,0
3547,1
3548,1
3549,1
3550,0
3551,0
3552,1
3553,1
3554,0
3555,0
3556,0
3557,0
3558,1
3559,0
3560,1
3561,0
3562,1
3563,1
3564,0
3565,1
3566,0
3567,0
3568,1
3569,1
3570,0
3571,1
3572,0
3573,1
3574,1
3575,1
3576,0
3577,1
3578,0
3579,1
3580,1
3581,0
3582,1
3583,1
3584,0
3585,1
3586,1
3587,0
3588,1
3589,1
3590,1
3591,1
3592,0
3593,0
3594,0
3595,1
3596,0
3597,1
3598,1
3599,0
3600,0
3601,1
3602,0
3603,0
3604,1
3605,1
3606,0
3607,1
3608,0
3609,0
3610,0
3611,1
3612,0
3613,1
3614,1
3615,1
3616,0
3617,0
3618,1
3619,1
3620,0
3621,1
3622,0
3623,1
3624,0
3625,0
3626,1
3627,1
3628,1
3629,0
3630,1
3631,1
3632,0
3633,0
3634,0
3635,1
3636,1
3637,0
3638,0
3639,1
3640,1
3641,1
3642,1
3643,0
3644,0
3645,1
3646,1
3647,1
3648,0
3649,1
3650,0
3651,1
3652,1
3653,1
3654,0
3655,0
3656,0
3657,0
3658,1
3659,1
3660,0
3661,0
3662,0
3663,1
3664,1
3665,1
3666,0
3667,0
3668,1
3669,0
3670,0
3671,1
3672,0
3673,1
3674,1
3675,0
3676,1
3677,1
3678,0
3679,0
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,0
3687,0
3688,0
3689,1
3690,1
3691,0
3692,0
3693,1
3694,0
3695,1
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3702,0
3703,0
3704,0
3705,0
3706,1
3707,0
3708,0
3709,1
3710,0
3711,1
3712,0
3713,0
3714,1
3715,0
3716,1
3717,1
3718,0
3719,0
3720,1
3721,1
3722,1
3723,0
3724,1
3725,1
3726,0
3727,0
3728,1
3729,0
3730,1
3731,0
3732,0
3733,0
3734,0
3735,0
3736,0
3737,1
3738,0
3739,0
3740,0
3741,0
3742,0
3743,1
3744,1
3745,0
3746,1
3747,0
3748,1
3749,1
3750,1
3751,0
3752,1
3753,0
3754,0
3755,1
3756,0
3757,0
3758,0
3759,1
3760,1
3761,0
3762,0
3763,1
3764,1
3765,0
3766,0
3767,0
3768,0
3769,1
3770,1
3771,0
3772,1
3773,0
3774,1
3775,0
3776,0
3777,0
3778,0
3779,0
3780,1
3781,1
3782,0
3783,0
3784,1
3785,0
3786,1
3787,0
3788,0
3789,0
3790,0
3791,1
3792,0
3793,0
3794,0
3795,1
3796,0
3797,1
3798,1
3799,1
3800,1
3801,0
3802,1
3803,1
3804,1
3805,1
3806,0
3807,0
3808,0
3809,1
3810,0
3811,1
3812,0
3813,0
3814,1
3815,0
3816,0
3817,0
3818,0
3819,1
3820,0
3821,0
3822,1
3823,1
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,0
3832,1
3833,0
3834,1
3835,0
3836,1
3837,1
3838,0
3839,0
3840,0
3841,1
3842,1
3843,1
3844,0
3845,0
3846,1
3847,1
3848,1
3849,0
3850,0
3851,1
3852,0
3853,1
3854,0
3855,0
3856,0
3857,1
3858,1
3859,0
3860,0
3861,0
3862,0
3863,0
3864,1
3865,0
3866,0
3867,0
3868,0
3869,1
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,0
3877,1
3878,1
3879,0
3880,0
3881,1
3882,1
3883,0
3884,0
3885,0
3886,1
3887,1
3888,0
3889,1
3890,1
3891,0
3892,1
3893,0
3894,0
3895,1
3896,1
3897,1
3898,0
3899,1
3900,1
3901,0
3902,0
3903,0
3904,0
3905,1
3906,1
3907,1
3908,0
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,0
3919,0
3920,1
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,1
3935,0
3936,1
3937,0
3938,0
3939,1
3940,1
3941,1
3942,0
3943,1
3944,1
3945,0
3946,1
3947,0
3948,0
3949,1
3950,1
3951,1
3952,0
3953,1
3954,0
3955,0
3956,1
3957,0
3958,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,0
3966,1
3967,1
3968,0
3969,1
3970,0
3971,0
3972,1
3973,1
3974,1
3975,0
3976,1
3977,0
3978,1
3979,0
3980,1
3981,1
3982,1
3983,0
3984,0
3985,0
3986,1
3987,1
3988,0
3989,0
3990,0
3991,1
3992,1
3993,1
3994,0
3995,0
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4002,1
4003,0
4004,1
4005,0
4006,0
4007,1
4008,1
4009,0
4010,0
4011,1
4012,1
4013,0
4014,0
4015,0
4016,0
4017,1
4018,1
4019,0
4020,0
4021,0
4022,1
4023,0
4024,1
4025,1
4026,0
4027,0
4028,1
4029,1
4030,0
4031,1
4032,1
4033,1
4034,1
4035,0
4036,0
4037,0
4038,0
4039,0
4040,1
4041,0
4042,1
4043,1
4044,1
4045,1
4046,0
4047,0
4048,0
4049,1
4050,1
4051,1
4052,1
4053,0
4054,1
4055,0
4056,0
4057,1
4058,0
4059,0
4060,1
4061,1
4062,1
4063,1
4064,1
4065,0
4066,1
4067,1
4068,0
4069,1
4070,0
4071,0
4072,1
4073,1
4074,1
4075,0
4076,1
4077,1
4078,0
4079,1
4080,1
4081,1
4082,1
4083,1
4084,0
4085,0
4086,1
4087,0
4088,1
4089,1
4090,0
4091,1
4092,0
4093,1
4094,0
4095,0
4096,0
4097,0
4098,1
4099,0
4100,0
4101,1
4102,1
4103,0
4104,0
4105,1
4106,0
4107,1
4108,1
4109,1
4110,1
4111,1
4112,0
4113,0
4114,1
4115,0
4116,1
4117,1
4118,1
4119,0
4120,1
4121,1
4122,0
4123,0
4124,0
4125,1
4126,0
4127,1
4128,1
4129,0
4130,0
4131,0
4132,0
4133,1
4134,1
4135,0
4136,1
4137,0
4138,1
4139,0
4140,0
4141,1
4142,1
4143,0
4144,0
4145,1
4146,1
4147,1
4148,1
4149,1
4150,0
4151,1
4152,0
4153,1
4154,0
4155,0
4156,0
4157,1
4158,1
4159,0
4160,0
4161,1
4162,0
4163,0
4164,0
4165,1
4166,1
4167,1
4168,1
4169,0
4170,1
4171,0
4172,1
4173,1
4174,0
4175,1
4176,0
4177,0
4178,0
4179,0
4180,0
4181,1
4182,0
4183,1
4184,0
4185,1
4186,1
4187,0
4188,0
4189,0
4190,1
4191,0
4192,1
4193,0
4194,0
4195,0
4196,0
4197,1
4198,0
4199,1
4200,1
4201,0
4202,0
4203,0
4204,0
4205,1
4206,1
4207,0
4208,0
4209,1
4210,1
4211,1
4212,0
4213,0
4214,1
4215,0
4216,0
4217,1
4218,1
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,1
4227,1
4228,0
4229,1
4230,0
4231,1
4232,1
4233,1
4234,0
4235,1
4236,1
4237,0
4238,0
4239,1
4240,0
4241,1
4242,0
4243,1
4244,1
4245,1
4246,0
4247,1
4248,1
4249,0
4250,0
4251,0
4252,1
4253,1
4254,0
4255,1
4256,1
4257,1
4258,0
4259,0
4260,1
4261,0
4262,1
4263,0
4264,0
4265,1
4266,0
4267,1
4268,0
4269,0
4270,0
4271,1
4272,0
4273,1
4274,0
4275,1
4276,0
4277,0
4278,1
4279,1
4280,0
4281,1
4282,0
4283,0
4284,1
4285,0
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,1
4295,1
4296,1
4297,1
4298,1
4299,1
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,1
4314,1
4315,1
4316,0
4317,0
4318,0
4319,0
4320,0
4321,1
4322,0
4323,1
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,1
4335,0
4336,0
4337,0
4338,0
4339,0
4340,1
4341,0
4342,0
4343,1
4344,1
4345,0
4346,1
4347,1
4348,0
4349,1
4350,1
4351,1
4352,0
4353,1
4354,0
4355,1
4356,1
4357,1
4358,1
4359,1
4360,0
4361,1
4362,1
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,1
4372,1
4373,1
4374,0
4375,0
4376,1
4377,0
4378,1
4379,1
4380,0
4381,1
4382,1
4383,1
4384,0
4385,0
4386,0
4387,0
4388,0
4389,1
4390,0
4391,1
4392,1
4393,0
4394,0
4395,1
4396,1
4397,0
4398,1
4399,1
4400,1
4401,1
4402,0
4403,1
4404,1
4405,0
4406,1
4407,0
4408,0
4409,1
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,1
4417,0
4418,1
4419,1
4420,1
4421,0
4422,1
4423,1
4424,0
4425,0
4426,0
4427,0
4428,1
4429,0
4430,1
4431,0
4432,1
4433,1
4434,1
4435,1
4436,1
4437,1
4438,1
4439,0
4440,1
4441,0
4442,0
4443,0
4444,1
4445,1
4446,1
4447,1
4448,1
4449,0
4450,0
4451,0
4452,0
4453,1
4454,0
4455,0
4456,0
4457,1
4458,1
4459,0
4460,1
4461,0
4462,0
4463,0
4464,1
4465,1
4466,0
4467,1
4468,0
4469,0
4470,1
4471,0
4472,0
4473,0
4474,1
4475,1
4476,1
4477,1
4478,0
4479,1
4480,1
4481,0
4482,0
4483,0
4484,0
4485,1
4486,0
4487,1
4488,0
4489,1
4490,0
4491,0
4492,0
4493,1
4494,0
4495,0
4496,1
4497,1
4498,1
4499,0
4500,0
4501,1
4502,0
4503,1
4504,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,0
4511,1
4512,0
4513,0
4514,1
4515,1
4516,1
4517,1
4518,0
4519,0
4520,1
4521,1
4522,1
4523,1
4524,0
4525,1
4526,0
4527,0
4528,1
4529,0
4530,1
4531,1
4532,0
4533,1
4534,0
4535,0
4536,1
4537,0
4538,0
4539,0
4540,0
4541,1
4542,1
4543,0
4544,0
4545,1
4546,1
4547,0
4548,1
4549,0
4550,0
4551,1
4552,1
4553,0
4554,1
4555,1
4556,1
4557,0
4558,0
4559,0
4560,0
4561,1
4562,0
4563,1
4564,0
4565,0
4566,1
4567,1
4568,1
4569,0
4570,1
4571,1
4572,0
4573,1
4574,0
4575,0
4576,0
4577,0
4578,1
4579,1
